"YR","DOY","HR","Time.id","USTAR_1","WS_1","W_SIGMA_1","MO_LENGTH_1","WD_1","z0d","hc","zm_1"
2011,1,0.5,2011.000057,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,1,2011.000114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,1.5,2011.000171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,2,2011.000228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,2.5,2011.000285,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,3,2011.000342,0.274,3.119,-9999,65.440740854168,254.701,-9999,-9999,2
2011,1,3.5,2011.000398,0.343,4.664,-9999,114.40501742359,243.455,-9999,-9999,2
2011,1,4,2011.000455,0.217,3.89,-9999,33.0749796593679,221.3,-9999,-9999,2
2011,1,4.5,2011.000512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,5,2011.000569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,5.5,2011.000626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,6,2011.000683,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,6.5,2011.00074,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,7,2011.000797,0.284,5.565,-9999,109.259402909573,228.767,-9999,-9999,2
2011,1,7.5,2011.000854,0.292,5.094,-9999,108.829455087128,229.402,-9999,-9999,2
2011,1,8,2011.000911,0.263,5.204,-9999,85.467679273201,227.526,-9999,-9999,2
2011,1,8.5,2011.000968,0.321,5.463,-9999,133.459322146076,227.84,-9999,-9999,2
2011,1,9,2011.001025,0.288,5.027,-9999,116.854191684254,233.182,-9999,-9999,2
2011,1,9.5,2011.001082,0.236,4.17,-9999,88.1695496865128,230.461,-9999,-9999,2
2011,1,10,2011.001138,0.249,4.162,-9999,125.066228607316,237.455,-9999,-9999,2
2011,1,10.5,2011.001195,0.251,3.385,-9999,49.5252555616437,252.625,-9999,-9999,2
2011,1,11,2011.001252,0.335,4.786,-9999,46.9525318074044,280.713,-9999,-9999,2
2011,1,11.5,2011.001309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,12,2011.001366,0.326,6.185,-9999,225.475188331653,292.317,-9999,-9999,2
2011,1,12.5,2011.001423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,13,2011.00148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,13.5,2011.001537,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,14,2011.001594,0.237,4.495,-9999,267.256862683054,281.155,-9999,-9999,2
2011,1,14.5,2011.001651,0.255,5.259,-9999,247.628926943338,279.106,-9999,-9999,2
2011,1,15,2011.001708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,15.5,2011.001765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,16,2011.001821,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,16.5,2011.001878,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,17,2011.001935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,17.5,2011.001992,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,18,2011.002049,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,18.5,2011.002106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,19,2011.002163,0.285,5.699,-9999,140.744862023938,277.7,-9999,-9999,2
2011,1,19.5,2011.00222,0.274,5.463,-9999,137.970622371238,278.309,-9999,-9999,2
2011,1,20,2011.002277,0.285,5.963,-9999,134.277517578966,281.153,-9999,-9999,2
2011,1,20.5,2011.002334,0.312,6.449,-9999,127.4471568675,284.004,-9999,-9999,2
2011,1,21,2011.002391,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,21.5,2011.002448,0.331,7.005,-9999,246.840245578981,301.592,-9999,-9999,2
2011,1,22,2011.002505,0.268,5.858,-9999,374.768946711491,298.592,-9999,-9999,2
2011,1,22.5,2011.002561,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,23,2011.002618,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,23.5,2011.002675,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,1,24,2011.002732,0.328,7.117,-9999,1017.38799054438,295.464,-9999,-9999,2
2011,2,0.5,2011.002789,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,1,2011.002846,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,1.5,2011.002903,0.308,6.349,-9999,3800.05803586679,295.757,-9999,-9999,2
2011,2,2,2011.00296,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,2.5,2011.003017,0.278,5.953,-9999,383.781183646562,285.819,-9999,-9999,2
2011,2,3,2011.003074,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,3.5,2011.003131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,4,2011.003188,0.203,3.984,-9999,87.128658829163,274.86,-9999,-9999,2
2011,2,4.5,2011.003245,0.223,4.038,-9999,131.112846038857,277.509,-9999,-9999,2
2011,2,5,2011.003301,0.246,4.59,-9999,135.106939309457,286.752,-9999,-9999,2
2011,2,5.5,2011.003358,0.296,6.074,-9999,282.483197102573,303.57,-9999,-9999,2
2011,2,6,2011.003415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,6.5,2011.003472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,7,2011.003529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,7.5,2011.003586,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,8,2011.003643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,8.5,2011.0037,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,9,2011.003757,0.172,3.357,-9999,135.576026484065,278.524,-9999,-9999,2
2011,2,9.5,2011.003814,0.22,4.02,-9999,-53.1069769663604,279.691,-9999,-9999,2
2011,2,10,2011.003871,0.237,5.14,-9999,-33.9436497926409,284.763,-9999,-9999,2
2011,2,10.5,2011.003928,0.255,5.88,-9999,-29.8873981634493,293.519,-9999,-9999,2
2011,2,11,2011.003985,0.27,6.068,-9999,-47.1930517393907,295.222,-9999,-9999,2
2011,2,11.5,2011.004041,0.25,5.475,-9999,-26.8281841162665,290.818,-9999,-9999,2
2011,2,12,2011.004098,0.269,5.294,-9999,-30.2446766989545,284.265,-9999,-9999,2
2011,2,12.5,2011.004155,0.215,5.276,-9999,-16.7477032877287,286.45,-9999,-9999,2
2011,2,13,2011.004212,0.228,5.411,-9999,-18.7408815463955,287.798,-9999,-9999,2
2011,2,13.5,2011.004269,0.245,5.12,-9999,-20.7124234672661,286.343,-9999,-9999,2
2011,2,14,2011.004326,0.242,5.07,-9999,-23.962322152995,283.996,-9999,-9999,2
2011,2,14.5,2011.004383,0.244,4.984,-9999,-20.3793766534219,284.04,-9999,-9999,2
2011,2,15,2011.00444,0.232,4.664,-9999,-24.4799723883764,281.786,-9999,-9999,2
2011,2,15.5,2011.004497,0.229,3.973,-9999,-26.7197781371861,273.737,-9999,-9999,2
2011,2,16,2011.004554,0.209,4.113,-9999,-29.9956616914807,276.566,-9999,-9999,2
2011,2,16.5,2011.004611,0.172,3.779,-9999,-53.6600719786149,274.222,-9999,-9999,2
2011,2,17,2011.004668,0.199,3.731,-9999,143.733892031021,268.195,-9999,-9999,2
2011,2,17.5,2011.004724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,18,2011.004781,0.161,2.291,-9999,17.84710930684,264.927,-9999,-9999,2
2011,2,18.5,2011.004838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,19,2011.004895,0.148,2.131,-9999,19.3026144347835,252.693,-9999,-9999,2
2011,2,19.5,2011.004952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,20,2011.005009,0.166,1.945,-9999,18.8490806732774,266.027,-9999,-9999,2
2011,2,20.5,2011.005066,0.143,2.18,-9999,14.6596391650263,266.114,-9999,-9999,2
2011,2,21,2011.005123,0.162,2.088,-9999,19.116308652542,263.774,-9999,-9999,2
2011,2,21.5,2011.00518,0.139,1.94,-9999,13.5835797386084,269.233,-9999,-9999,2
2011,2,22,2011.005237,0.133,1.906,-9999,12.8303738121341,262.802,-9999,-9999,2
2011,2,22.5,2011.005294,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,23,2011.005351,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,23.5,2011.005408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,2,24,2011.005464,0.112,1.454,-9999,8.72061521895378,265.026,-9999,-9999,2
2011,3,0.5,2011.005521,0.13,1.789,-9999,12.8124702959788,265.986,-9999,-9999,2
2011,3,1,2011.005578,0.147,2.115,-9999,16.5946254956037,263.574,-9999,-9999,2
2011,3,1.5,2011.005635,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,2,2011.005692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,2.5,2011.005749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,3,2011.005806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,3.5,2011.005863,0.194,2.883,-9999,29.3182219959707,245.237,-9999,-9999,2
2011,3,4,2011.00592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,4.5,2011.005977,0.183,3.215,-9999,29.5325189580691,244.375,-9999,-9999,2
2011,3,5,2011.006034,0.231,3.175,-9999,55.8045912117317,251.47,-9999,-9999,2
2011,3,5.5,2011.006091,0.238,3.359,-9999,56.6706961432229,249.646,-9999,-9999,2
2011,3,6,2011.006148,0.229,3.511,-9999,50.3288986801924,244.371,-9999,-9999,2
2011,3,6.5,2011.006204,0.211,3.736,-9999,35.0742741840914,243.416,-9999,-9999,2
2011,3,7,2011.006261,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,7.5,2011.006318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,8,2011.006375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,8.5,2011.006432,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,9,2011.006489,0.223,3.627,-9999,86.4750299299492,242.843,-9999,-9999,2
2011,3,9.5,2011.006546,0.249,3.603,-9999,-131.188422307029,251.482,-9999,-9999,2
2011,3,10,2011.006603,0.263,3.649,-9999,-110.239445556211,254.125,-9999,-9999,2
2011,3,10.5,2011.00666,0.274,3.795,-9999,-92.654578474201,266.605,-9999,-9999,2
2011,3,11,2011.006717,0.257,4.292,-9999,-31.6578637901286,270.264,-9999,-9999,2
2011,3,11.5,2011.006774,0.246,4.288,-9999,-30.387521046772,271.145,-9999,-9999,2
2011,3,12,2011.006831,0.248,4.252,-9999,-30.9647336690145,268.32,-9999,-9999,2
2011,3,12.5,2011.006888,0.269,4.418,-9999,-32.2125582344088,264.714,-9999,-9999,2
2011,3,13,2011.006944,0.278,4.056,-9999,-36.261030257039,258.793,-9999,-9999,2
2011,3,13.5,2011.007001,0.217,4.375,-9999,-19.323094434716,271.534,-9999,-9999,2
2011,3,14,2011.007058,0.276,4.505,-9999,-43.2587482751993,268.034,-9999,-9999,2
2011,3,14.5,2011.007115,0.209,4.281,-9999,-22.4023409053293,269.847,-9999,-9999,2
2011,3,15,2011.007172,0.223,4.877,-9999,-35.9976283516252,272.668,-9999,-9999,2
2011,3,15.5,2011.007229,0.253,4.592,-9999,-140.827550198986,271.448,-9999,-9999,2
2011,3,16,2011.007286,0.252,4.106,-9999,-377.437190083313,271.283,-9999,-9999,2
2011,3,16.5,2011.007343,0.221,3.923,-9999,77.3023852848025,271.448,-9999,-9999,2
2011,3,17,2011.0074,0.188,3.132,-9999,35.6328239613431,269.297,-9999,-9999,2
2011,3,17.5,2011.007457,0.158,2.424,-9999,16.0878595115941,265.518,-9999,-9999,2
2011,3,18,2011.007514,0.143,2.174,-9999,17.0944923217926,259.654,-9999,-9999,2
2011,3,18.5,2011.007571,0.15,2.182,-9999,22.0175152715721,253.092,-9999,-9999,2
2011,3,19,2011.007628,0.178,2.434,-9999,40.5144735492241,247.553,-9999,-9999,2
2011,3,19.5,2011.007684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,20,2011.007741,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,20.5,2011.007798,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,21,2011.007855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,21.5,2011.007912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,22,2011.007969,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,3,22.5,2011.008026,0.153,2.47,-9999,18.7863241930659,256.094,-9999,-9999,2
2011,3,23,2011.008083,0.178,2.697,-9999,25.545959073609,257.036,-9999,-9999,2
2011,3,23.5,2011.00814,0.182,3.112,-9999,26.6361041036836,256.506,-9999,-9999,2
2011,3,24,2011.008197,0.171,2.89,-9999,22.3636891747012,260.12,-9999,-9999,2
2011,4,0.5,2011.008254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,1,2011.008311,0.162,2.607,-9999,21.146498065986,264.644,-9999,-9999,2
2011,4,1.5,2011.008367,0.17,2.798,-9999,23.3449544113376,257.589,-9999,-9999,2
2011,4,2,2011.008424,0.18,2.8,-9999,29.8844954384193,256.816,-9999,-9999,2
2011,4,2.5,2011.008481,0.177,2.615,-9999,29.7803208684064,257.897,-9999,-9999,2
2011,4,3,2011.008538,0.194,2.694,-9999,34.1418746060372,257.359,-9999,-9999,2
2011,4,3.5,2011.008595,0.186,2.475,-9999,31.0781249640062,263.406,-9999,-9999,2
2011,4,4,2011.008652,0.179,2.817,-9999,25.9461838819339,271.452,-9999,-9999,2
2011,4,4.5,2011.008709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,5,2011.008766,0.207,3.069,-9999,46.4113903216224,269.656,-9999,-9999,2
2011,4,5.5,2011.008823,0.199,2.754,-9999,49.4711600869034,266.631,-9999,-9999,2
2011,4,6,2011.00888,0.196,2.635,-9999,35.073058475626,267.85,-9999,-9999,2
2011,4,6.5,2011.008937,0.165,2.574,-9999,23.8332953829212,266.816,-9999,-9999,2
2011,4,7,2011.008994,0.174,2.425,-9999,19.6310819178104,266.779,-9999,-9999,2
2011,4,7.5,2011.009051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,8,2011.009107,0.17,2.279,-9999,20.608764795878,251.349,-9999,-9999,2
2011,4,8.5,2011.009164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,9,2011.009221,0.145,2.24,-9999,29.2394441853408,270.552,-9999,-9999,2
2011,4,9.5,2011.009278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,10,2011.009335,0.186,3.437,-9999,-25.011428613644,278.524,-9999,-9999,2
2011,4,10.5,2011.009392,0.208,4.244,-9999,-37.3504468658317,282.763,-9999,-9999,2
2011,4,11,2011.009449,0.2,4.124,-9999,-20.105336711235,281.821,-9999,-9999,2
2011,4,11.5,2011.009506,0.229,4.22,-9999,-29.6169360133479,281.191,-9999,-9999,2
2011,4,12,2011.009563,0.195,4.281,-9999,-13.4861186485147,278.102,-9999,-9999,2
2011,4,12.5,2011.00962,0.313,4.971,-9999,-44.2448504002049,281.373,-9999,-9999,2
2011,4,13,2011.009677,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,13.5,2011.009734,0.333,7.08,-9999,-144.323040617997,295.161,-9999,-9999,2
2011,4,14,2011.009791,0.333,6.977,-9999,-95.9217853632978,301.747,-9999,-9999,2
2011,4,14.5,2011.009847,0.336,7.263,-9999,-174.648331618587,299.61,-9999,-9999,2
2011,4,15,2011.009904,0.375,7.384,-9999,-421.274428777166,304.4,-9999,-9999,2
2011,4,15.5,2011.009961,0.347,6.827,-9999,-562.244565568745,300.587,-9999,-9999,2
2011,4,16,2011.010018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,16.5,2011.010075,0.348,6.804,-9999,1084.86087418011,296.636,-9999,-9999,2
2011,4,17,2011.010132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,17.5,2011.010189,0.307,6.672,-9999,302.004739483152,306.726,-9999,-9999,2
2011,4,18,2011.010246,0.351,5.892,-9999,590.084136305664,318.939,-9999,-9999,2
2011,4,18.5,2011.010303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,19,2011.01036,0.3,6.367,-9999,674.28946929817,311.177,-9999,-9999,2
2011,4,19.5,2011.010417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,20,2011.010474,0.281,5.691,-9999,403.662358970949,314.969,-9999,-9999,2
2011,4,20.5,2011.010531,0.251,5.176,-9999,266.682723512499,312.321,-9999,-9999,2
2011,4,21,2011.010587,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,21.5,2011.010644,0.248,4.77,-9999,52.32413479106,317.425,-9999,-9999,2
2011,4,22,2011.010701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,22.5,2011.010758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,23,2011.010815,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,23.5,2011.010872,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,4,24,2011.010929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,0.5,2011.010986,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,1,2011.011043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,1.5,2011.0111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,2,2011.011157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,2.5,2011.011214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,3,2011.01127,0.097,1.262,-9999,18.2848892324054,230.907,-9999,-9999,2
2011,5,3.5,2011.011327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,4,2011.011384,0.132,1.747,-9999,53.1075699853108,266.735,-9999,-9999,2
2011,5,4.5,2011.011441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,5,2011.011498,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,5.5,2011.011555,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,6,2011.011612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,6.5,2011.011669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,7,2011.011726,0.114,1.447,-9999,11.5142365118718,267.589,-9999,-9999,2
2011,5,7.5,2011.011783,0.092,1.392,-9999,27.7825858470453,249.961,-9999,-9999,2
2011,5,8,2011.01184,0.13,1.863,-9999,49.3122646499812,249.815,-9999,-9999,2
2011,5,8.5,2011.011897,0.132,1.975,-9999,26.2171880803327,255.405,-9999,-9999,2
2011,5,9,2011.011954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,9.5,2011.01201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,10,2011.012067,0.105,2.004,-9999,-5.84011408083757,272.198,-9999,-9999,2
2011,5,10.5,2011.012124,0.128,1.897,-9999,-4.55628992902405,263.358,-9999,-9999,2
2011,5,11,2011.012181,0.122,2.017,-9999,-3.00478207111184,269.769,-9999,-9999,2
2011,5,11.5,2011.012238,0.104,1.272,-9999,-1.55491834212187,270.491,-9999,-9999,2
2011,5,12,2011.012295,0.076,1.188,-9999,-0.563355158536693,278.934,-9999,-9999,2
2011,5,12.5,2011.012352,0.148,1.205,-9999,-2.98665776631217,282.866,-9999,-9999,2
2011,5,13,2011.012409,0.089,1.814,-9999,-0.724255957883199,245.53,-9999,-9999,2
2011,5,13.5,2011.012466,0.16,1.914,-9999,-4.75964668750118,261.077,-9999,-9999,2
2011,5,14,2011.012523,0.144,1.565,-9999,-7.18566474801333,247.95,-9999,-9999,2
2011,5,14.5,2011.01258,0.128,1.771,-9999,-3.68476556535933,276.392,-9999,-9999,2
2011,5,15,2011.012637,0.125,1.772,-9999,-3.15593850589287,291.951,-9999,-9999,2
2011,5,15.5,2011.012694,0.097,1.742,-9999,-2.49256880354695,264.449,-9999,-9999,2
2011,5,16,2011.01275,0.146,2.053,-9999,-11.4117933681322,263.336,-9999,-9999,2
2011,5,16.5,2011.012807,0.146,2.401,-9999,-15.1750290873179,280.526,-9999,-9999,2
2011,5,17,2011.012864,0.174,2.168,-9999,-43.7967286188879,255.039,-9999,-9999,2
2011,5,17.5,2011.012921,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,18,2011.012978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,18.5,2011.013035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,19,2011.013092,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,19.5,2011.013149,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,20,2011.013206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,20.5,2011.013263,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,21,2011.01332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,21.5,2011.013377,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,22,2011.013434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,22.5,2011.01349,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,23,2011.013547,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,23.5,2011.013604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,5,24,2011.013661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,0.5,2011.013718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,1,2011.013775,0.09,1.586,-9999,28.7469661957022,231.957,-9999,-9999,2
2011,6,1.5,2011.013832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,2,2011.013889,0.077,1.763,-9999,-58.5124132548048,206.333,-9999,-9999,2
2011,6,2.5,2011.013946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,3,2011.014003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,3.5,2011.01406,0.117,2.105,-9999,56.8262784510095,184.233,-9999,-9999,2
2011,6,4,2011.014117,0.124,2.258,-9999,513.966166285095,192.479,-9999,-9999,2
2011,6,4.5,2011.014173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,5,2011.01423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,5.5,2011.014287,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,6,2011.014344,0.126,2.6,-9999,106.547563706078,230.772,-9999,-9999,2
2011,6,6.5,2011.014401,0.148,2.932,-9999,96.9914652572569,232.231,-9999,-9999,2
2011,6,7,2011.014458,0.151,2.909,-9999,72.4482314669791,239.176,-9999,-9999,2
2011,6,7.5,2011.014515,0.178,2.659,-9999,279.641357750589,250.188,-9999,-9999,2
2011,6,8,2011.014572,0.166,2.482,-9999,86.4302393191251,257.984,-9999,-9999,2
2011,6,8.5,2011.014629,0.126,2.127,-9999,52.5398199260964,265.898,-9999,-9999,2
2011,6,9,2011.014686,0.158,2.336,-9999,66.8398792814989,271.794,-9999,-9999,2
2011,6,9.5,2011.014743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,10,2011.0148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,10.5,2011.014857,0.153,2.648,-9999,172.830521290702,269.41,-9999,-9999,2
2011,6,11,2011.014913,0.128,2.686,-9999,216.620667151584,272.322,-9999,-9999,2
2011,6,11.5,2011.01497,0.134,2.783,-9999,-605.091159603771,274.706,-9999,-9999,2
2011,6,12,2011.015027,0.149,2.879,-9999,-117.598292179404,273.71,-9999,-9999,2
2011,6,12.5,2011.015084,0.183,3.191,-9999,-89.7467435307688,277.555,-9999,-9999,2
2011,6,13,2011.015141,0.171,3.588,-9999,-79.5292217540767,282.989,-9999,-9999,2
2011,6,13.5,2011.015198,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,14,2011.015255,0.167,3.585,-9999,-443.890593108879,282.169,-9999,-9999,2
2011,6,14.5,2011.015312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,15,2011.015369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,15.5,2011.015426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,16,2011.015483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,16.5,2011.01554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,17,2011.015597,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,17.5,2011.015653,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,18,2011.01571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,18.5,2011.015767,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,19,2011.015824,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,19.5,2011.015881,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,20,2011.015938,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,20.5,2011.015995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,21,2011.016052,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,21.5,2011.016109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,22,2011.016166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,22.5,2011.016223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,23,2011.01628,0.23,4.74,-9999,415.056209844495,343.529,-9999,-9999,2
2011,6,23.5,2011.016337,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,6,24,2011.016393,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,0.5,2011.01645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,1,2011.016507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,1.5,2011.016564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,2,2011.016621,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,2.5,2011.016678,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,3,2011.016735,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,3.5,2011.016792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,4,2011.016849,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,4.5,2011.016906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,5,2011.016963,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2
2011,7,5.5,2011.01702,0.127,1.915,-9999,132.361811556896,269.551,-9999,-9999,2
2011,7,6,2011.017077,0.126,1.934,-9999,150.633651797565,262.727,-9999,-9999,2
2011,7,6.5,2011.017133,0.137,2.003,-9999,68.5117997087224,265.415,-9999,-9999,2
